wangkui,"{'coord': {'lon': 126.5, 'lat': 46.83}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 13.84, 'pressure': 1019.97, 'humidity': 69, 'temp_min': 13.84, 'temp_max': 13.84, 'sea_level': 1042.44, 'grnd_level': 1019.97}, 'wind': {'speed': 11.45, 'deg': 336.501}, 'clouds': {'all': 64}, 'dt': 1548387411, 'sys': {'message': 0.003, 'country': 'CN', 'sunrise': 1548371225, 'sunset': 1548404749}, 'id': 2034228, 'name': 'Wangkui', 'cod': 200}"
alice springs,"{'coord': {'lon': 133.88, 'lat': -23.7}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 104, 'pressure': 1008, 'humidity': 15, 'temp_min': 104, 'temp_max': 104}, 'visibility': 10000, 'wind': {'speed': 10.29, 'deg': 20}, 'clouds': {'all': 40}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 9483, 'message': 0.003, 'country': 'AU', 'sunrise': 1548362267, 'sunset': 1548410119}, 'id': 2077895, 'name': 'Alice Springs', 'cod': 200}"
santa rosa,"{'coord': {'lon': -64.29, 'lat': -36.62}, 'weather': [{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}], 'base': 'stations', 'main': {'temp': 80.6, 'pressure': 1009, 'humidity': 78, 'temp_min': 80.6, 'temp_max': 80.6}, 'visibility': 8000, 'wind': {'speed': 16.11, 'deg': 20}, 'clouds': {'all': 75}, 'dt': 1548382200, 'sys': {'type': 1, 'id': 8297, 'message': 0.0033, 'country': 'AR', 'sunrise': 1548408344, 'sunset': 1548459165}, 'id': 3835994, 'name': 'Santa Rosa', 'cod': 200}"
abu dhabi,"{'coord': {'lon': 54.37, 'lat': 24.47}, 'weather': [{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 59.86, 'pressure': 1019, 'humidity': 93, 'temp_min': 59, 'temp_max': 60.8}, 'visibility': 5000, 'wind': {'speed': 3.36, 'deg': 130}, 'clouds': {'all': 8}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 7533, 'message': 0.0041, 'country': 'AE', 'sunrise': 1548385614, 'sunset': 1548424973}, 'id': 292968, 'name': 'Abu Dhabi', 'cod': 200}"
kudahuvadhoo,"{'coord': {'lon': 72.89, 'lat': 2.67}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 79.76, 'pressure': 1026.53, 'humidity': 100, 'temp_min': 79.76, 'temp_max': 79.76, 'sea_level': 1026.64, 'grnd_level': 1026.53}, 'wind': {'speed': 7.2, 'deg': 25.0012}, 'clouds': {'all': 8}, 'dt': 1548387414, 'sys': {'message': 0.0048, 'country': 'MV', 'sunrise': 1548379247, 'sunset': 1548422436}, 'id': 1337607, 'name': 'Kudahuvadhoo', 'cod': 200}"
anadyr,"{'coord': {'lon': 177.51, 'lat': 64.73}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 5, 'pressure': 1005, 'humidity': 84, 'temp_min': 5, 'temp_max': 5}, 'visibility': 2000, 'wind': {'speed': 8.95, 'deg': 360}, 'clouds': {'all': 90}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8872, 'message': 0.0043, 'country': 'RU', 'sunrise': 1548364722, 'sunset': 1548386784}, 'id': 2127202, 'name': 'Anadyr', 'cod': 200}"
gat,"{'coord': {'lon': -16.54, 'lat': 14.69}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 65.25, 'pressure': 1013, 'humidity': 55, 'temp_min': 64.4, 'temp_max': 66.2}, 'visibility': 8000, 'wind': {'speed': 9.55, 'deg': 349.001}, 'clouds': {'all': 88}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 2429, 'message': 0.0031, 'country': 'SN', 'sunrise': 1548401726, 'sunset': 1548442897}, 'id': 2249901, 'name': 'Gat', 'cod': 200}"
castro,"{'coord': {'lon': -73.76, 'lat': -42.48}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 57.2, 'pressure': 1013, 'humidity': 87, 'temp_min': 57.2, 'temp_max': 57.2}, 'wind': {'speed': 10.29, 'deg': 340}, 'clouds': {'all': 20}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8512, 'message': 0.0039, 'country': 'CL', 'sunrise': 1548409738, 'sunset': 1548462307}, 'id': 3896218, 'name': 'Castro', 'cod': 200}"
maceio,"{'coord': {'lon': -35.74, 'lat': -9.67}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 75.2, 'pressure': 1014, 'humidity': 83, 'temp_min': 75.2, 'temp_max': 75.2}, 'visibility': 10000, 'wind': {'speed': 1.12, 'deg': 40}, 'clouds': {'all': 20}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8413, 'message': 0.0034, 'country': 'BR', 'sunrise': 1548404292, 'sunset': 1548449534}, 'id': 3395981, 'name': 'Maceio', 'cod': 200}"
yar-sale,"{'coord': {'lon': 70.83, 'lat': 66.83}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': -21.67, 'pressure': 1039.34, 'humidity': 97, 'temp_min': -21.67, 'temp_max': -21.67, 'sea_level': 1040.82, 'grnd_level': 1039.34}, 'wind': {'speed': 4.41, 'deg': 144.001}, 'clouds': {'all': 32}, 'dt': 1548387416, 'sys': {'message': 0.0035, 'country': 'RU', 'sunrise': 1548391721, 'sunset': 1548411004}, 'id': 1486321, 'name': 'Yar-Sale', 'cod': 200}"
bali,"{'coord': {'lon': 119.4, 'lat': 32.29}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 48.13, 'pressure': 1040.88, 'humidity': 81, 'temp_min': 48.13, 'temp_max': 48.13, 'sea_level': 1042.48, 'grnd_level': 1040.88}, 'wind': {'speed': 6.76, 'deg': 46.0012}, 'clouds': {'all': 24}, 'dt': 1548387416, 'sys': {'message': 0.0029, 'country': 'CN', 'sunrise': 1548370844, 'sunset': 1548408528}, 'id': 1784642, 'name': 'Bali', 'cod': 200}"
rovaniemi,"{'coord': {'lon': 25.72, 'lat': 66.5}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': -7.61, 'pressure': 1020, 'humidity': 83, 'temp_min': -7.61, 'temp_max': -7.61}, 'visibility': 4100, 'wind': {'speed': 4.7, 'deg': 80}, 'clouds': {'all': 75}, 'dt': 1548386400, 'sys': {'type': 1, 'id': 1354, 'message': 0.004, 'country': 'FI', 'sunrise': 1548402264, 'sunset': 1548422116}, 'id': 638936, 'name': 'Rovaniemi', 'cod': 200}"
bandarbeyla,"{'coord': {'lon': 50.81, 'lat': 9.49}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 75.71, 'pressure': 1023.37, 'humidity': 100, 'temp_min': 75.71, 'temp_max': 75.71, 'sea_level': 1028.46, 'grnd_level': 1023.37}, 'wind': {'speed': 17.72, 'deg': 33.0012}, 'clouds': {'all': 92}, 'dt': 1548387416, 'sys': {'message': 0.0029, 'country': 'SO', 'sunrise': 1548385116, 'sunset': 1548427172}, 'id': 64814, 'name': 'Bandarbeyla', 'cod': 200}"
la rioja,"{'coord': {'lon': -66.86, 'lat': -29.41}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 86.15, 'pressure': 962.82, 'humidity': 59, 'temp_min': 86.15, 'temp_max': 86.15, 'sea_level': 1018.45, 'grnd_level': 962.82}, 'wind': {'speed': 3.06, 'deg': 67.0012}, 'clouds': {'all': 80}, 'dt': 1548387417, 'sys': {'message': 0.0033, 'country': 'AR', 'sunrise': 1548409857, 'sunset': 1548458894}, 'id': 3848950, 'name': 'La Rioja', 'cod': 200}"
araouane,"{'coord': {'lon': -3.53, 'lat': 18.9}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 38.45, 'pressure': 993.38, 'humidity': 52, 'temp_min': 38.45, 'temp_max': 38.45, 'sea_level': 1028.9, 'grnd_level': 993.38}, 'wind': {'speed': 3.18, 'deg': 353.501}, 'clouds': {'all': 0}, 'dt': 1548387417, 'sys': {'message': 0.003, 'country': 'ML', 'sunrise': 1548398980, 'sunset': 1548439400}, 'id': 2460954, 'name': 'Araouane', 'cod': 200}"
torbay,"{'coord': {'lon': -52.73, 'lat': 47.66}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 32, 'pressure': 1014, 'humidity': 92, 'temp_min': 32, 'temp_max': 32}, 'visibility': 24140, 'wind': {'speed': 10.29, 'deg': 190}, 'clouds': {'all': 90}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 998, 'message': 0.0038, 'country': 'CA', 'sunrise': 1548414363, 'sunset': 1548447656}, 'id': 6167817, 'name': 'Torbay', 'cod': 200}"
souillac,"{'coord': {'lon': -0.6, 'lat': 45.6}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 37.18, 'pressure': 1017, 'humidity': 93, 'temp_min': 35.6, 'temp_max': 39.2}, 'visibility': 2700, 'wind': {'speed': 3.36}, 'clouds': {'all': 90}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 6452, 'message': 0.0031, 'country': 'FR', 'sunrise': 1548401490, 'sunset': 1548435501}, 'id': 3026644, 'name': 'Souillac', 'cod': 200}"
pochutla,"{'coord': {'lon': -96.47, 'lat': 15.74}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 80.6, 'pressure': 1016, 'humidity': 74, 'temp_min': 80.6, 'temp_max': 80.6}, 'visibility': 16093, 'wind': {'speed': 5.75, 'deg': 271.501}, 'clouds': {'all': 40}, 'dt': 1548384300, 'sys': {'type': 1, 'id': 7157, 'message': 0.0033, 'country': 'MX', 'sunrise': 1548421000, 'sunset': 1548461996}, 'id': 3517970, 'name': 'Pochutla', 'cod': 200}"
sao gabriel da cachoeira,"{'coord': {'lon': -67.09, 'lat': -0.13}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 72.74, 'pressure': 1013.4, 'humidity': 97, 'temp_min': 72.74, 'temp_max': 72.74, 'sea_level': 1025.99, 'grnd_level': 1013.4}, 'wind': {'speed': 2.51, 'deg': 267.001}, 'clouds': {'all': 12}, 'dt': 1548387418, 'sys': {'message': 0.0039, 'country': 'BR', 'sunrise': 1548412616, 'sunset': 1548456267}, 'id': 3662342, 'name': 'Sao Gabriel da Cachoeira', 'cod': 200}"
berlevag,"{'coord': {'lon': 29.09, 'lat': 70.86}, 'weather': [{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 17.6, 'pressure': 1022, 'humidity': 92, 'temp_min': 17.6, 'temp_max': 17.6}, 'visibility': 7000, 'wind': {'speed': 10.29, 'deg': 170}, 'clouds': {'all': 90}, 'dt': 1548386400, 'sys': {'type': 1, 'id': 1633, 'message': 0.0038, 'country': 'NO', 'sunrise': 1548406680, 'sunset': 1548416091}, 'id': 780687, 'name': 'Berlevag', 'cod': 200}"
astaneh-ye ashrafiyeh,"{'coord': {'lon': 49.94, 'lat': 37.26}, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 42.8, 'pressure': 1013, 'humidity': 100, 'temp_min': 42.8, 'temp_max': 42.8}, 'visibility': 800, 'wind': {'speed': 4.7, 'deg': 240}, 'clouds': {'all': 90}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 7466, 'message': 0.0038, 'country': 'IR', 'sunrise': 1548388119, 'sunset': 1548424603}, 'id': 142679, 'name': 'Astaneh-ye Ashrafiyeh', 'cod': 200}"
bani,"{'coord': {'lon': 120.27, 'lat': 15.89}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 82.1, 'pressure': 998.98, 'humidity': 71, 'temp_min': 82.1, 'temp_max': 82.1, 'sea_level': 1028.58, 'grnd_level': 998.98}, 'wind': {'speed': 3.29, 'deg': 47.0012}, 'clouds': {'all': 0}, 'dt': 1548387418, 'sys': {'message': 0.0032, 'country': 'PH', 'sunrise': 1548368999, 'sunset': 1548409946}, 'id': 1695357, 'name': 'Bani', 'cod': 200}"
san quintin,"{'coord': {'lon': 120.52, 'lat': 17.54}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 80.39, 'pressure': 987.95, 'humidity': 57, 'temp_min': 80.39, 'temp_max': 80.39, 'sea_level': 1029.15, 'grnd_level': 987.95}, 'wind': {'speed': 3.96, 'deg': 44.5012}, 'clouds': {'all': 0}, 'dt': 1548387418, 'sys': {'message': 0.0027, 'country': 'PH', 'sunrise': 1548369087, 'sunset': 1548409739}, 'id': 1688687, 'name': 'San Quintin', 'cod': 200}"
quelimane,"{'coord': {'lon': 36.89, 'lat': -17.88}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 78.8, 'pressure': 1011, 'humidity': 94, 'temp_min': 78.8, 'temp_max': 78.8}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 300}, 'clouds': {'all': 75}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 2208, 'message': 0.0047, 'country': 'MZ', 'sunrise': 1548386123, 'sunset': 1548432830}, 'id': 1028434, 'name': 'Quelimane', 'cod': 200}"
puerto carreno,"{'coord': {'lon': -67.49, 'lat': 6.19}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.4, 'pressure': 1012, 'humidity': 61, 'temp_min': 82.4, 'temp_max': 82.4}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 50}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8586, 'message': 0.0039, 'country': 'CO', 'sunrise': 1548413233, 'sunset': 1548455845}, 'id': 3671519, 'name': 'Puerto Carreno', 'cod': 200}"
tyrma,"{'coord': {'lon': 132.17, 'lat': 50.04}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': -2.14, 'pressure': 977.66, 'humidity': 69, 'temp_min': -2.14, 'temp_max': -2.14, 'sea_level': 1038.67, 'grnd_level': 977.66}, 'wind': {'speed': 3.4, 'deg': 273.001}, 'clouds': {'all': 24}, 'dt': 1548387419, 'sys': {'message': 0.0034, 'country': 'RU', 'sunrise': 1548370494, 'sunset': 1548402761}, 'id': 2014694, 'name': 'Tyrma', 'cod': 200}"
miri,"{'coord': {'lon': 9.75, 'lat': 10.31}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 60.5, 'pressure': 949.45, 'humidity': 74, 'temp_min': 60.5, 'temp_max': 60.5, 'sea_level': 1023.43, 'grnd_level': 949.45}, 'wind': {'speed': 3.51, 'deg': 237.001}, 'clouds': {'all': 0}, 'dt': 1548387419, 'sys': {'message': 0.0029, 'country': 'NG', 'sunrise': 1548395040, 'sunset': 1548436960}, 'id': 2347470, 'name': 'Miri', 'cod': 200}"
sambava,"{'coord': {'lon': 50.17, 'lat': -14.27}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 79.4, 'pressure': 1022.16, 'humidity': 100, 'temp_min': 79.4, 'temp_max': 79.4, 'sea_level': 1024.81, 'grnd_level': 1022.16}, 'wind': {'speed': 4.63, 'deg': 307.001}, 'clouds': {'all': 24}, 'dt': 1548387420, 'sys': {'message': 0.0032, 'country': 'MG', 'sunrise': 1548383264, 'sunset': 1548429316}, 'id': 1056899, 'name': 'Sambava', 'cod': 200}"
ganta,"{'coord': {'lon': -8.54, 'lat': 7.31}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 69.82, 'pressure': 982.36, 'humidity': 94, 'temp_min': 69.82, 'temp_max': 69.82, 'sea_level': 1025.78, 'grnd_level': 982.36}, 'wind': {'speed': 4.18, 'deg': 284.501}, 'rain': {'3h': 0.56}, 'clouds': {'all': 48}, 'dt': 1548387420, 'sys': {'message': 0.0027, 'country': 'LR', 'sunrise': 1548399177, 'sunset': 1548441601}, 'id': 2277197, 'name': 'Ganta', 'cod': 200}"
chuy,"{'coord': {'lon': -53.46, 'lat': -33.69}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 68.69, 'pressure': 1032.05, 'humidity': 90, 'temp_min': 68.69, 'temp_max': 68.69, 'sea_level': 1033.53, 'grnd_level': 1032.05}, 'wind': {'speed': 16.04, 'deg': 69.5012}, 'clouds': {'all': 36}, 'dt': 1548387420, 'sys': {'message': 0.0034, 'country': 'UY', 'sunrise': 1548406127, 'sunset': 1548456186}, 'id': 3443061, 'name': 'Chuy', 'cod': 200}"
beringovskiy,"{'coord': {'lon': 179.32, 'lat': 63.05}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 4.12, 'pressure': 1004.65, 'humidity': 88, 'temp_min': 4.12, 'temp_max': 4.12, 'sea_level': 1012.94, 'grnd_level': 1004.65}, 'wind': {'speed': 20.85, 'deg': 15.0012}, 'clouds': {'all': 88}, 'dt': 1548387420, 'sys': {'message': 0.003, 'country': 'RU', 'sunrise': 1548363356, 'sunset': 1548387278}, 'id': 2126710, 'name': 'Beringovskiy', 'cod': 200}"
hilo,"{'coord': {'lon': -155.08, 'lat': 19.71}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 77, 'pressure': 1014, 'humidity': 68, 'temp_min': 77, 'temp_max': 77}, 'visibility': 16093, 'wind': {'speed': 10.29, 'deg': 120}, 'clouds': {'all': 40}, 'dt': 1548384780, 'sys': {'type': 1, 'id': 7881, 'message': 0.0035, 'country': 'US', 'sunrise': 1548435422, 'sunset': 1548475714}, 'id': 5855927, 'name': 'Hilo', 'cod': 200}"
sitka,"{'coord': {'lon': -99.65, 'lat': 37.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 17.39, 'pressure': 967.69, 'humidity': 79, 'temp_min': 17.39, 'temp_max': 17.39, 'sea_level': 1047.71, 'grnd_level': 967.69}, 'wind': {'speed': 4.07, 'deg': 344.001}, 'clouds': {'all': 0}, 'dt': 1548387421, 'sys': {'message': 0.0029, 'country': 'US', 'sunrise': 1548423993, 'sunset': 1548460543}, 'id': 4267710, 'name': 'Sitka', 'cod': 200}"
san pedro,"{'coord': {'lon': -59.66, 'lat': -33.68}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 79.54, 'pressure': 1025.97, 'humidity': 76, 'temp_min': 79.54, 'temp_max': 79.54, 'sea_level': 1026.72, 'grnd_level': 1025.97}, 'wind': {'speed': 16.26, 'deg': 51.0012}, 'clouds': {'all': 8}, 'dt': 1548387422, 'sys': {'message': 0.0033, 'country': 'AR', 'sunrise': 1548407617, 'sunset': 1548457672}, 'id': 3428576, 'name': 'San Pedro', 'cod': 200}"
worthington,"{'coord': {'lon': -95.6, 'lat': 43.62}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -7.93, 'pressure': 1024, 'humidity': 77, 'temp_min': -11.21, 'temp_max': -4.01}, 'visibility': 16093, 'wind': {'speed': 10.29, 'deg': 270}, 'clouds': {'all': 1}, 'dt': 1548386160, 'sys': {'type': 1, 'id': 5241, 'message': 0.0037, 'country': 'US', 'sunrise': 1548423947, 'sunset': 1548458650}, 'id': 5053460, 'name': 'Worthington', 'cod': 200}"
san juan,"{'coord': {'lon': -66.12, 'lat': 18.47}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 75.52, 'pressure': 1021, 'humidity': 90, 'temp_min': 75.02, 'temp_max': 75.92}, 'visibility': 16093, 'wind': {'speed': 5.82, 'deg': 110}, 'clouds': {'all': 40}, 'dt': 1548384960, 'sys': {'type': 1, 'id': 8793, 'message': 0.0039, 'country': 'PR', 'sunrise': 1548413961, 'sunset': 1548454467}, 'id': 4568138, 'name': 'San Juan', 'cod': 200}"
rio grande,"{'coord': {'lon': -52.1, 'lat': -32.03}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.32, 'pressure': 1030.1, 'humidity': 92, 'temp_min': 74.32, 'temp_max': 74.32, 'sea_level': 1032.43, 'grnd_level': 1030.1}, 'wind': {'speed': 17.83, 'deg': 80.5012}, 'clouds': {'all': 92}, 'dt': 1548387418, 'sys': {'message': 0.0044, 'country': 'BR', 'sunrise': 1548406005, 'sunset': 1548455657}, 'id': 3451138, 'name': 'Rio Grande', 'cod': 200}"
vao,"{'coord': {'lon': 26.19, 'lat': 59.1}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 14.24, 'pressure': 1027.59, 'humidity': 97, 'temp_min': 14.24, 'temp_max': 14.24, 'sea_level': 1036.12, 'grnd_level': 1027.59}, 'wind': {'speed': 6.76, 'deg': 177.001}, 'clouds': {'all': 80}, 'dt': 1548387425, 'sys': {'message': 0.0036, 'country': 'EE', 'sunrise': 1548398370, 'sunset': 1548425773}, 'id': 588365, 'name': 'Vao', 'cod': 200}"
mwene-ditu,"{'coord': {'lon': 23.45, 'lat': -7.01}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 67.03, 'pressure': 926.75, 'humidity': 95, 'temp_min': 67.03, 'temp_max': 67.03, 'sea_level': 1023.07, 'grnd_level': 926.75}, 'wind': {'speed': 2.95, 'deg': 164.501}, 'clouds': {'all': 64}, 'dt': 1548387425, 'sys': {'message': 0.0041, 'country': 'CD', 'sunrise': 1548390309, 'sunset': 1548435103}, 'id': 207570, 'name': 'Mwene-Ditu', 'cod': 200}"
gusau,"{'coord': {'lon': 6.66, 'lat': 12.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 61.49, 'pressure': 968.33, 'humidity': 40, 'temp_min': 61.49, 'temp_max': 61.49, 'sea_level': 1024.53, 'grnd_level': 968.33}, 'wind': {'speed': 4.29, 'deg': 315.501}, 'clouds': {'all': 0}, 'dt': 1548387425, 'sys': {'message': 0.0028, 'country': 'NG', 'sunrise': 1548395940, 'sunset': 1548437544}, 'id': 2339937, 'name': 'Gusau', 'cod': 200}"
kardla,"{'coord': {'lon': 26.57, 'lat': 58.44}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -2.21, 'pressure': 1023, 'humidity': 70, 'temp_min': -2.21, 'temp_max': -2.21}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 110}, 'clouds': {'all': 0}, 'dt': 1548384600, 'sys': {'type': 1, 'id': 1335, 'message': 0.0041, 'country': 'EE', 'sunrise': 1548398048, 'sunset': 1548425912}, 'id': 588335, 'name': 'Kardla', 'cod': 200}"
sayyan,"{'coord': {'lon': 44.32, 'lat': 15.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 38.81, 'pressure': 789.76, 'humidity': 79, 'temp_min': 38.81, 'temp_max': 38.81, 'sea_level': 1028.54, 'grnd_level': 789.76}, 'wind': {'speed': 1.72, 'deg': 32.0012}, 'clouds': {'all': 0}, 'dt': 1548387426, 'sys': {'message': 0.0032, 'country': 'YE', 'sunrise': 1548387162, 'sunset': 1548428244}, 'id': 70979, 'name': 'Sayyan', 'cod': 200}"
coruripe,"{'coord': {'lon': -36.18, 'lat': -10.12}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 80.84, 'pressure': 1026.21, 'humidity': 95, 'temp_min': 80.84, 'temp_max': 80.84, 'sea_level': 1027.28, 'grnd_level': 1026.21}, 'wind': {'speed': 10, 'deg': 91.5012}, 'clouds': {'all': 44}, 'dt': 1548387426, 'sys': {'message': 0.0032, 'country': 'BR', 'sunrise': 1548404359, 'sunset': 1548449678}, 'id': 3465329, 'name': 'Coruripe', 'cod': 200}"
cherskiy,"{'coord': {'lon': 161.3, 'lat': 68.75}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -19.83, 'pressure': 1027.59, 'humidity': 87, 'temp_min': -19.83, 'temp_max': -19.83, 'sea_level': 1036.69, 'grnd_level': 1027.59}, 'wind': {'speed': 1.95, 'deg': 328.001}, 'clouds': {'all': 56}, 'dt': 1548387426, 'sys': {'message': 0.0032, 'country': 'RU', 'sunrise': 1548371879, 'sunset': 1548387416}, 'id': 2126199, 'name': 'Cherskiy', 'cod': 200}"
pangnirtung,"{'coord': {'lon': -65.72, 'lat': 66.15}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': -22.44, 'pressure': 1009.59, 'humidity': 33, 'temp_min': -22.44, 'temp_max': -22.44, 'sea_level': 1030.49, 'grnd_level': 1009.59}, 'wind': {'speed': 4.29, 'deg': 90.5012}, 'clouds': {'all': 32}, 'dt': 1548387426, 'sys': {'message': 0.0043, 'country': 'CA', 'sunrise': 1548423900, 'sunset': 1548444378}, 'id': 6096551, 'name': 'Pangnirtung', 'cod': 200}"
georgetown,"{'coord': {'lon': -58.16, 'lat': 6.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 71.6, 'pressure': 1015, 'humidity': 94, 'temp_min': 71.6, 'temp_max': 71.6}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 310}, 'clouds': {'all': 8}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8767, 'message': 0.0034, 'country': 'GY', 'sunrise': 1548411045, 'sunset': 1548453555}, 'id': 3378644, 'name': 'Georgetown', 'cod': 200}"
